Name	TPM_Tb166_quant	TPM_Tb167_quant	TPM_Tb168_quant	TPM_Tb169_quant	TPM_Tb170_quant	TPM_Tb171_quant
MSTRG.1.1	0.984832	0.818201	1.017669	1.594297	0.935364	1.037588
KWMTBOMO16472.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.5.1	0.398958	0.640370	0.630511	0.735636	0.632570	0.599896
MSTRG.2.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.4.1	0.000000	0.990854	0.000000	0.000000	0.000000	0.000000
KWMTBOMO16473.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.6.3	18.209058	18.178903	12.407494	0.000000	0.000000	0.110728
MSTRG.6.4	11.064775	10.220446	15.100170	0.000000	0.000000	0.035380
MSTRG.6.2	5.603860	12.477018	20.905358	0.000000	0.000000	0.000000
MSTRG.6.1	10.874414	7.616510	10.505707	0.000000	0.000000	0.000000
MSTRG.6.5	16.876152	10.333349	16.496240	0.000000	0.059390	0.000000
MSTRG.6.6	0.807986	4.200197	1.258930	0.000000	0.000000	0.000000
KWMTBOMO16474.mrna1	40.545616	41.174181	28.986558	0.098305	0.000000	0.000000
MSTRG.7.1	0.513229	0.473966	0.731463	0.133387	0.023736	0.000000
MSTRG.7.2	6.830389	6.200828	7.308607	0.000000	0.000000	0.000000
MSTRG.7.3	1.550707	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.8.1	3.197704	1.112571	2.116529	0.000000	1.991167	0.456154
MSTRG.8.2	5.450749	7.807840	6.380422	4.873618	4.212273	5.299531
KWMTBOMO16475.mrna1	8.526206	20.803170	20.630960	8.970018	11.003951	14.696816
MSTRG.9.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.9.2	5.993433	5.355347	2.302594	8.386656	5.337624	11.634448
MSTRG.9.3	0.000000	0.000000	6.005264	10.179900	9.482080	5.427262
KWMTBOMO16476.mrna1	0.000000	0.000000	0.720371	0.000000	1.194414	1.575833
MSTRG.9.5	0.000000	0.220359	1.345995	0.000000	0.457978	0.000000
MSTRG.9.6	6.365674	6.750039	3.276895	1.670646	0.446560	0.000000
KWMTBOMO16477.mrna1	0.000000	0.000000	0.896197	9.089002	6.944935	6.549898
MSTRG.11.1	17.197078	16.756508	21.271186	0.860114	0.133327	0.380704
MSTRG.12.1	6.918103	9.879195	7.676451	6.302568	5.404164	4.806576
MSTRG.12.2	0.000000	0.827844	0.000000	0.000000	0.123167	2.128689
MSTRG.12.5	3.251030	1.588200	3.236918	0.000000	0.000000	0.000000
MSTRG.12.4	0.903736	2.463911	0.429649	0.161572	0.186664	0.383254
MSTRG.12.6	0.315877	0.057787	0.620110	0.071399	0.000000	0.000000
MSTRG.12.3	7.537583	5.092368	11.332958	4.883316	3.185282	3.360109
MSTRG.12.7	0.000000	0.000000	0.113909	0.000000	0.000000	0.000000
MSTRG.12.8	0.000000	0.000000	0.000000	0.194225	0.000000	0.348968
MSTRG.12.9	0.097177	0.000000	0.000000	0.259724	0.000000	0.000000
MSTRG.12.10	0.000000	0.088313	0.000000	0.000000	0.207983	0.000000
MSTRG.12.11	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.12.12	1.863088	0.000000	0.443327	0.000000	0.000000	0.000000
KWMTBOMO16478.mrna1	17.051503	17.531220	15.694110	8.303827	4.301974	3.129904
KWMTBOMO16479.mrna1	10.263924	8.707473	17.680430	5.712148	4.391556	5.125746
MSTRG.10.1	0.298077	0.296715	0.710147	1.063494	0.993007	0.988655
MSTRG.13.1	0.000000	0.000000	0.000000	0.306336	0.281163	0.000000
MSTRG.13.2	0.000000	0.110932	0.120834	0.000000	0.000000	0.340381
KWMTBOMO16480.mrna1	48.203962	55.379941	47.338458	44.808137	41.492563	46.965776
MSTRG.14.1	0.926310	0.932940	1.456254	1.133899	0.858964	0.799242
KWMTBOMO16481.mrna1	47.570054	53.953927	62.305394	89.789374	92.766895	73.955933
MSTRG.15.2	59.973756	63.339255	66.458347	95.681081	93.295318	92.980498
MSTRG.15.3	3.468637	4.469148	5.085833	5.549294	5.200674	7.254696
MSTRG.16.1	0.073030	0.000000	0.000000	0.173787	0.095152	0.000000
MSTRG.21.1	1.660597	0.935458	1.433488	1.234407	4.428655	3.563704
MSTRG.21.2	0.000000	0.000000	2.484831	0.000000	0.000000	0.000000
KWMTBOMO16482.mrna1	1.008216	1.436127	1.538951	2.697121	2.388576	3.004376
MSTRG.21.3	2.798431	0.563558	1.226737	5.120776	4.368440	4.107043
MSTRG.21.4	0.358494	1.152343	0.680946	2.057127	0.469063	1.848560
KWMTBOMO16483.mrna1	0.365217	0.209504	2.402440	1.735230	2.509386	1.738150
MSTRG.21.6	1.787846	2.680165	1.815874	4.668640	1.723813	3.391490
MSTRG.21.7	5.611971	8.687797	0.000000	15.203306	14.910034	16.191135
KWMTBOMO16484.mrna1	44.292775	75.417534	39.018225	155.313155	176.956769	182.526429
MSTRG.19.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.20.1	14.264496	12.103321	13.379740	0.068180	0.030477	0.113622
MSTRG.17.1	0.175457	0.000000	0.639825	1.736530	0.551064	1.176331
KWMTBOMO16485.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO16486.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO16487.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO16488.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO16489.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO16490.mrna1	0.051437	0.000000	0.046492	0.000000	0.076431	0.052668
KWMTBOMO16491.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.23.1	0.874935	0.000000	0.626372	0.848737	1.259166	0.000000
MSTRG.24.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO16492.mrna1	0.012780	0.011214	0.034716	0.329225	0.277055	0.000000
KWMTBOMO16493.mrna1	0.000000	0.360322	0.000000	0.000000	0.133149	0.000000
MSTRG.27.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO16494.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO16495.mrna1	0.448976	0.733345	0.212794	2.414096	2.039228	2.014516
KWMTBOMO16496.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO16497.mrna1	0.000000	0.000000	0.034120	0.000000	0.000000	0.000000
MSTRG.35.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.30.1	0.000000	0.000000	0.000000	0.472371	0.000000	0.000000
KWMTBOMO16498.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO16499.mrna1	0.154574	0.099522	0.206181	0.666775	0.975451	0.338211
KWMTBOMO16500.mrna1	0.000000	0.000000	0.000000	0.054155	0.000000	0.065087
MSTRG.32.1	0.698942	1.041450	0.672419	3.779652	2.810925	1.528524
KWMTBOMO16501.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO16502.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO16503.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.33.1	0.000000	0.000000	0.000000	24.400505	19.570965	20.892328
MSTRG.37.1	0.585150	0.331788	0.528264	0.098545	0.356284	0.505500
KWMTBOMO16504.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO16505.mrna1	0.015411	0.000000	0.000000	0.069678	0.020274	0.000000
MSTRG.38.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.39.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO16506.mrna1	0.000000	0.000000	0.094356	0.000000	0.000000	0.000000
KWMTBOMO16507.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO16508.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.42.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO16509.mrna1	0.642513	0.854337	0.904341	1.827707	0.775010	1.289472
KWMTBOMO16510.mrna1	0.457644	0.505936	0.000000	0.000000	0.000000	0.000000
MSTRG.44.1	0.142647	0.000000	0.241523	0.272193	0.555348	0.439549
MSTRG.44.2	0.132542	0.517366	0.000000	0.815846	0.337754	0.000000
KWMTBOMO16511.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO16512.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO16513.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO16514.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.46.1	0.000000	0.000000	5.890856	5.807811	0.000000	13.976232
KWMTBOMO16515.mrna1	0.000000	0.000000	0.000000	0.000000	0.121270	0.000000
MSTRG.47.1	0.000000	0.000000	0.000000	0.060083	0.000000	0.000000
KWMTBOMO16516.mrna1	0.848441	1.253579	0.689660	0.620712	0.502264	0.274030
KWMTBOMO16517.mrna1	0.648225	1.152617	1.892537	3.895877	3.096290	3.757131
MSTRG.50.1	23.751488	23.840467	7.309968	60.253058	47.211727	55.680577
MSTRG.50.2	0.751563	0.689127	0.852270	1.454392	1.489426	1.733331
MSTRG.50.3	7.209321	6.057545	8.417225	11.090781	10.628878	9.996081
MSTRG.51.1	3.692969	3.511286	3.778656	5.856827	7.174818	6.156459
KWMTBOMO16518.mrna1	11.491801	10.783743	10.413850	29.973984	44.436936	26.658566
KWMTBOMO16519.mrna1	0.000000	0.000000	0.000000	0.000000	0.468750	0.000000
MSTRG.52.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.52.2	0.806718	1.856640	2.926124	1.209854	1.333925	0.831578
MSTRG.52.3	0.000000	0.000000	0.270693	0.000000	0.218883	0.000000
KWMTBOMO16520.mrna1	0.000000	0.000000	0.240101	1.937993	1.431818	2.080435
MSTRG.53.1	16.068454	18.739431	26.773839	57.221745	43.928664	44.920796
MSTRG.60.1	0.526538	0.541119	0.884998	0.722278	0.696834	0.624971
MSTRG.60.3	1.438198	2.534524	1.695012	3.270482	2.892967	2.379824
MSTRG.60.2	5.954624	5.399484	6.441831	3.660105	3.060573	4.168991
KWMTBOMO16521.mrna1	4.101390	5.166152	5.479140	2.513505	2.371088	1.123436
MSTRG.55.1	20.972657	23.578124	22.478012	1.393526	1.830160	1.363307
MSTRG.54.1	0.026746	0.000000	0.059572	0.061089	0.027118	0.000000
MSTRG.56.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.57.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.59.1	308.196251	260.950769	300.049756	0.000000	0.000000	0.000000
KWMTBOMO16522.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.58.1	0.000000	0.000000	1.422281	0.000000	0.000000	0.000000
KWMTBOMO16523.mrna1	34.948282	29.494998	44.999280	0.000000	0.000000	0.000000
KWMTBOMO16524.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.61.2	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO16525.mrna1	0.058617	0.098753	0.151522	0.503753	0.197490	0.174856
KWMTBOMO16526.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.64.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.64.2	2.281211	0.000000	0.000000	4.908923	4.379736	0.000000
MSTRG.64.6	1.133501	0.655915	1.370870	0.000000	0.000000	0.000000
MSTRG.64.7	0.000000	0.000000	1.538582	0.000000	0.000000	0.000000
MSTRG.64.5	0.000000	0.000000	0.000000	3.338733	5.432234	4.901587
MSTRG.64.3	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.64.4	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.64.8	0.000000	0.000000	2.802735	0.000000	0.000000	0.000000
MSTRG.64.9	5.343053	0.000000	0.000000	2.748609	0.000000	0.000000
MSTRG.64.10	13.105517	14.881238	8.464314	31.147821	16.828168	27.095930
KWMTBOMO16527.mrna1	1.044836	0.952268	0.458477	1.742810	1.608205	2.388319
MSTRG.67.2	6.458157	6.852831	6.923150	15.029578	13.152605	13.952152
MSTRG.68.1	1.142051	0.380935	1.535026	3.374908	1.532901	1.055669
MSTRG.68.2	0.000000	0.000000	2.983424	7.585875	6.653130	9.389358
KWMTBOMO16528.mrna1	3.189188	5.528332	0.000000	0.000000	0.000000	0.000000
KWMTBOMO16529.mrna1	1.342473	1.640307	1.699516	1.753234	1.931586	1.742407
KWMTBOMO16530.mrna1	0.121720	0.094204	0.000000	0.083958	0.266037	0.000000
KWMTBOMO16531.mrna1	0.232924	0.334542	0.405847	0.436608	0.308032	0.414751
KWMTBOMO16532.mrna1	5.217484	4.712662	5.925645	14.666940	11.488343	11.787399
KWMTBOMO16533.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.73.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.74.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO16534.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.74.3	1.121408	7.481465	2.474711	0.000000	0.000000	1.252749
MSTRG.74.4	0.000000	0.000000	0.000000	0.100863	0.000000	0.000000
MSTRG.75.1	29.387852	30.758939	25.187509	83.163514	81.454126	64.989440
KWMTBOMO16535.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.71.1	0.000000	0.000000	0.195557	0.000000	0.000000	0.000000
KWMTBOMO16536.mrna1	0.834369	0.894733	0.885741	1.154104	0.981786	0.915324
KWMTBOMO16537.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.76.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO16538.mrna1	0.620370	0.618042	1.413697	5.884688	6.404421	5.491679
KWMTBOMO16539.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO16542.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.78.1	45.442414	80.022171	80.603028	102.576428	58.416267	60.203378
MSTRG.80.1	1.669848	0.000000	0.000000	11.150531	5.325296	7.469859
KWMTBOMO16540.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.493806
MSTRG.79.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO16541.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO16545.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.81.1	0.000000	2.752111	5.030475	0.000000	2.278274	0.000000
MSTRG.82.1	0.000000	0.000000	0.000000	2.389117	7.642015	2.070241
KWMTBOMO16546.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO16547.mrna1	0.220806	0.000000	0.166847	64.498005	163.451935	69.786668
KWMTBOMO16548.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.85.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO16549.mrna1	0.045290	0.165502	0.052813	0.989946	0.520443	0.533456
MSTRG.87.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO16550.mrna1	0.233675	0.000000	0.042438	0.267477	0.148769	0.168806
KWMTBOMO16551.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO16543.mrna1	10.939668	11.106516	13.091351	13.379916	10.153048	10.585727
MSTRG.89.1	0.409891	0.205151	0.106450	0.101709	0.206572	0.122207
KWMTBOMO16544.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.89.3	0.038303	0.022411	0.082344	0.132584	0.107146	0.039790
MSTRG.90.1	0.490280	1.284309	0.560042	0.427919	0.350235	0.129215
KWMTBOMO16552.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.91.2	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.91.3	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.91.4	0.000000	0.212643	0.000000	0.907233	0.270243	0.286697
MSTRG.91.5	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO16553.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO16554.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.94.2	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.95.1	162.732693	166.391055	158.008342	51.795467	49.871266	47.006269
MSTRG.96.1	15.455928	12.116351	18.385252	34.737816	29.724191	33.788249
MSTRG.92.1	2.295152	3.038092	3.095738	0.291037	0.567018	0.195999
KWMTBOMO16558.mrna1	0.271520	0.201529	0.113551	0.723430	0.746092	0.671573
MSTRG.97.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO16559.mrna1	0.000000	0.000000	0.000000	0.072697	0.099959	0.000000
KWMTBOMO16560.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.100.1	16.351384	15.080911	17.284522	11.299908	11.169102	11.990102
MSTRG.104.1	5.445778	7.339632	5.870992	24.158239	23.746174	26.586835
MSTRG.104.2	19.684453	33.227238	25.028986	123.721208	121.104074	98.914459
KWMTBOMO16561.mrna1	10.246790	3.234642	2.252022	37.630265	44.001015	49.721005
MSTRG.104.4	0.604885	0.289699	0.565118	1.389161	1.465022	0.804429
MSTRG.104.5	1.286868	1.936719	2.638572	15.093382	14.364513	10.219322
MSTRG.101.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.105.1	0.000000	0.000000	0.000000	0.293920	0.140301	0.000000
KWMTBOMO16562.mrna1	0.000000	0.000000	0.000000	0.523505	0.551392	0.870958
MSTRG.105.2	0.000000	0.415310	0.000000	0.580445	0.000000	0.000000
MSTRG.105.4	0.000000	0.000000	0.105698	0.000000	0.000000	0.000000
MSTRG.105.5	0.000000	0.000000	0.000000	0.000000	6.064390	14.231879
MSTRG.102.1	0.481923	0.598261	0.570013	0.154283	0.092434	0.000000
MSTRG.103.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO16563.mrna1	1.203427	0.844886	0.767957	3.297683	2.113824	2.377076
MSTRG.108.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO16564.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.107.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO16565.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.110.2	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO16566.mrna1	0.000000	1.146756	0.000000	0.694131	0.000000	0.000000
KWMTBOMO16567.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO16569.mrna1	0.000000	0.000000	0.000000	0.000000	0.501401	0.184989
KWMTBOMO16570.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.112.2	0.000000	0.000000	0.000000	0.000000	0.000000	0.692902
KWMTBOMO16571.mrna1	0.000000	0.000000	0.091026	0.043488	0.000000	0.000000
KWMTBOMO16572.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.114.1	0.178745	0.188541	0.470934	0.414874	0.833053	1.052767
KWMTBOMO16573.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO16574.mrna1	0.000000	0.269012	0.439808	0.000000	0.096812	0.442247
KWMTBOMO16576.mrna1	0.000000	0.000000	0.026875	0.000000	0.024741	0.089697
MSTRG.116.1	0.330877	0.623967	0.532196	0.407291	0.420562	0.534260
MSTRG.117.1	0.000000	0.000000	0.742518	0.000000	1.182337	0.853926
MSTRG.118.1	12.173145	12.366287	19.618681	0.514158	0.266741	0.416290
KWMTBOMO16579.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO16580.mrna1	0.599757	0.942762	0.000000	0.790043	0.363664	0.670637
KWMTBOMO16577.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.121.1	13.674502	15.610112	12.536326	18.975859	15.481095	15.640398
KWMTBOMO16578.mrna1	0.000000	0.000000	0.035761	0.000000	0.028930	0.038136
MSTRG.122.1	0.000000	0.000000	0.000000	0.842647	1.022811	1.090862
KWMTBOMO16581.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO16582.mrna1	0.717303	0.743566	2.211419	2.296979	2.302011	3.720990
MSTRG.123.1	12.624975	7.555701	15.422759	29.529833	27.006896	34.515337
MSTRG.125.1	0.094182	0.737228	0.346037	1.439132	1.033015	1.576857
KWMTBOMO16583.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO16593.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO16594.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO16595.mrna1	0.756001	0.000000	0.000000	0.000000	1.907386	4.840694
MSTRG.129.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.129.2	0.000000	0.000000	0.000000	0.120371	0.027796	0.000000
KWMTBOMO16596.mrna1	47.451319	53.001028	58.296500	7.227760	4.899756	3.584874
MSTRG.129.4	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO16597.mrna1	1.220141	0.653981	0.715287	0.359105	1.367154	3.503285
MSTRG.138.1	0.000000	4.023490	3.448461	0.000000	0.000000	0.000000
MSTRG.138.2	4.229739	0.000000	2.955558	0.839874	0.600248	0.799212
KWMTBOMO16598.mrna1	4.369496	5.120763	4.184953	0.000000	0.000000	0.893635
MSTRG.139.2	0.000000	0.000000	1.476427	0.000000	0.000000	0.000000
MSTRG.139.1	0.000000	0.147259	0.211866	0.000000	0.095770	0.000000
MSTRG.139.3	8.489902	7.157049	8.329619	2.912100	2.620045	2.297365
KWMTBOMO16599.mrna1	10.551601	8.538280	15.629396	3.238865	3.566641	4.086226
MSTRG.140.1	26.428356	25.341502	23.170403	29.729968	33.229426	35.589613
MSTRG.130.1	0.000000	0.091694	0.240809	0.747281	0.182903	0.942220
MSTRG.130.2	54.416630	55.451807	49.485790	41.595827	36.647973	36.339228
KWMTBOMO16600.mrna1	50.034845	53.991141	59.381443	53.001857	53.019003	44.738113
KWMTBOMO16601.mrna1	0.000000	0.000000	0.000000	0.000000	0.224172	0.000000
MSTRG.131.2	0.608667	0.791233	1.126210	0.268735	0.000000	0.328288
KWMTBOMO16602.mrna1	12.335360	13.945836	12.244316	29.106769	22.485301	24.948313
MSTRG.133.1	1.220878	0.984818	2.758923	0.237030	0.000000	0.000000
MSTRG.134.1	0.778012	1.015119	1.058391	1.887168	0.616676	0.899246
MSTRG.135.1	0.114633	0.289626	0.097791	0.226360	0.275478	0.201792
MSTRG.136.1	6.336505	5.743316	7.838858	7.715462	5.355812	5.611884
KWMTBOMO16592.mrna1	2.554602	2.169117	4.705710	2.642196	2.157879	1.940258
MSTRG.136.3	8.364772	8.506230	6.473331	6.460108	4.067267	4.727223
MSTRG.137.1	21.789631	19.233213	31.679788	5.617922	6.338625	4.673181
MSTRG.137.2	5.049652	6.359908	5.934304	28.012538	37.627793	34.567136
MSTRG.137.3	2.908213	2.473784	6.440416	9.981957	13.845720	10.591689
KWMTBOMO16603.mrna1	0.000000	0.000000	0.000000	0.000000	9.139340	0.000000
KWMTBOMO16604.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.146.1	1.466573	1.462173	2.642209	10.899720	6.683318	6.590276
MSTRG.146.3	26.629681	29.138885	24.641457	82.378793	77.555497	71.241444
MSTRG.146.2	0.240731	0.781316	0.111320	4.193612	2.755657	2.538225
KWMTBOMO16605.mrna1	0.000000	0.000000	0.146173	0.138796	0.000000	0.000000
KWMTBOMO16606.mrna1	0.000000	1.342231	0.435690	0.000000	0.499396	0.000000
MSTRG.146.6	9.821551	9.203808	12.062488	0.000000	0.000000	2.237302
KWMTBOMO16607.mrna1	0.000000	0.000000	0.000000	0.127649	0.000000	0.000000
MSTRG.141.2	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO16608.mrna1	0.266016	0.369882	0.000000	0.000000	0.927588	0.000000
MSTRG.145.1	1.902148	0.944114	1.221958	4.191499	2.597249	0.999138
MSTRG.142.1	0.000000	1.211941	0.000000	3.087647	3.033297	4.150650
MSTRG.143.1	2.857886	1.716271	3.189986	7.387023	0.000000	5.801198
MSTRG.144.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.164.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.165.1	222.020479	194.761582	239.420039	177.206952	159.976451	159.042237
MSTRG.164.2	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.164.3	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.164.4	2.482706	0.256176	3.599264	1.493109	3.589447	2.665729
MSTRG.164.5	21.214303	22.115322	17.594773	6.538554	5.977242	5.364880
MSTRG.166.1	0.000000	0.000000	0.000000	0.364720	0.000000	0.000000
MSTRG.167.1	0.106003	0.141025	0.375286	0.071439	0.262731	0.050080
MSTRG.167.2	440.682054	466.597502	503.899631	441.645196	452.102755	397.190947
MSTRG.167.3	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.166.2	5.710848	5.692808	4.785123	10.845191	10.300265	9.394224
MSTRG.168.1	46.095857	33.191686	40.262163	16.344605	14.658577	13.636430
MSTRG.169.2	0.732547	0.939144	0.875420	1.490070	2.324266	2.107642
MSTRG.169.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.169.3	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.169.4	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.169.5	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.167.4	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.167.5	0.073255	0.000000	0.137600	0.214214	0.000000	0.132268
MSTRG.166.3	0.000000	0.227142	0.000000	0.000000	0.278530	0.249160
MSTRG.166.4	0.000000	0.000000	0.000000	0.000000	0.000000	1.166260
MSTRG.166.5	2.196047	1.454914	1.350698	1.935792	2.017741	0.000000
MSTRG.168.2	111.247479	79.341800	118.775632	79.248686	75.716079	63.320540
MSTRG.170.1	0.828113	0.550424	0.785204	0.271084	0.367147	0.502542
MSTRG.147.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO16609.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO16610.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO16611.mrna1	0.000000	0.000000	0.000000	0.000000	0.750414	0.402443
MSTRG.150.1	0.000000	0.446845	0.000000	0.000000	2.785758	0.000000
KWMTBOMO16612.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
