Name	rcount_Tb148_quant	rcount_Tb149_quant	rcount_Tb150_quant	rcount_Tb151_quant	rcount_Tb152_quant	rcount_Tb153_quant
KWMTBOMO06473.mrna1	784.302	669.662	749.644	901.017	934.255	720.585
MSTRG.2781.2	521.573	397.338	459.153	516.167	377.019	523.806
MSTRG.2780.1	12.286	10.479	5.883	7.407	7.574	7.159
KWMTBOMO06474.mrna1	2273.832	2701.751	1992.619	2556.712	3348.048	2049.260
MSTRG.2782.2	1403.501	1759.493	1246.523	1661.363	1933.404	1353.959
KWMTBOMO06475.mrna1	24.000	31.000	30.000	36.000	34.000	21.000
KWMTBOMO06476.mrna1	389.329	400.922	537.251	177.795	631.961	297.305
MSTRG.2784.1	4445.540	3876.186	3604.379	4931.235	4565.736	3343.213
MSTRG.2784.2	403.043	427.613	385.970	638.651	391.154	412.683
MSTRG.2786.1	0.000	0.000	0.000	2.000	0.000	0.000
MSTRG.2787.1	9.366	13.162	15.013	10.477	13.746	4.911
KWMTBOMO06477.mrna1	0.000	0.000	0.000	0.000	1.379	5.661
KWMTBOMO06478.mrna1	0.000	2.115	2.149	0.000	2.048	0.000
KWMTBOMO06479.mrna1	1.000	0.000	0.000	1.000	0.000	1.000
KWMTBOMO06480.mrna1	40318.256	42969.135	33700.564	41106.310	55312.058	33492.385
MSTRG.2790.1	62.919	96.848	87.304	77.573	52.320	113.779
MSTRG.2790.2	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2790.3	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2790.4	46.673	29.884	13.383	28.977	29.383	17.734
KWMTBOMO06481.mrna1	183.408	304.888	274.314	300.471	375.297	282.487
MSTRG.2791.1	423.163	766.974	851.925	503.541	785.740	395.208
MSTRG.2791.2	454.563	196.409	52.303	535.217	0.000	16.024
MSTRG.2791.3	0.000	0.000	0.000	16.048	35.687	0.000
MSTRG.2791.4	49.113	223.504	110.896	0.000	240.778	126.925
MSTRG.2791.5	202.261	0.000	0.000	526.275	0.000	622.286
KWMTBOMO06482.mrna1	237.531	473.120	421.606	412.923	536.039	435.307
KWMTBOMO06483.mrna1	0.000	0.000	0.000	0.000	4.757	0.000
MSTRG.2793.1	29.505	27.480	24.829	28.802	27.926	24.277
KWMTBOMO06484.mrna1	327.080	379.519	289.145	274.198	455.075	282.073
MSTRG.2794.1	460.931	417.187	364.973	462.200	427.592	349.734
KWMTBOMO06485.mrna1	182.069	132.813	173.017	211.229	135.408	147.310
MSTRG.2792.1	19.703	57.124	38.485	20.795	24.885	0.000
MSTRG.2795.1	126.092	79.093	86.909	135.227	63.571	157.633
MSTRG.2796.1	0.000	0.000	0.000	2.422	0.000	0.000
MSTRG.2797.1	3.035	3.242	8.025	1.122	5.127	0.000
KWMTBOMO06486.mrna1	53.000	107.000	113.007	53.000	67.000	95.000
MSTRG.2799.1	67.934	73.988	46.019	74.076	58.864	69.024
KWMTBOMO06487.mrna1	291.000	286.000	230.356	237.000	274.002	210.007
KWMTBOMO06488.mrna1	7.168	15.960	18.394	14.137	3.654	18.792
MSTRG.2803.2	18.832	17.040	23.606	26.863	23.346	26.208
MSTRG.2804.1	8.105	11.652	6.775	3.271	2.395	7.464
MSTRG.2801.1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO06489.mrna1	0.000	0.000	2.277	0.000	0.000	0.000
MSTRG.2802.1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2802.2	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2805.1	323.000	296.000	434.258	346.657	318.375	521.295
KWMTBOMO06490.mrna1	0.000	0.000	11.271	9.343	6.625	21.709
MSTRG.2806.1	131.137	196.177	175.391	148.046	164.269	179.617
KWMTBOMO06491.mrna1	57.869	93.219	74.519	65.994	88.731	64.765
MSTRG.2807.1	11.327	7.245	14.071	3.175	5.943	15.637
KWMTBOMO06492.mrna1	356.166	406.104	422.296	429.546	497.886	444.538
MSTRG.2808.1	234.961	356.896	232.287	288.479	327.414	206.355
KWMTBOMO06493.mrna1	17.872	0.000	21.620	0.000	37.701	25.377
MSTRG.2810.1	1046.853	489.537	669.763	928.904	545.834	739.211
MSTRG.2810.2	23.420	131.360	107.387	180.007	29.145	167.181
KWMTBOMO06494.mrna1	93.534	89.344	188.045	58.972	76.024	65.203
MSTRG.2811.1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2809.1	1.779	0.000	10.179	0.000	0.000	0.000
MSTRG.2825.1	602.228	389.789	1087.296	368.221	528.478	895.749
MSTRG.2825.2	0.000	0.000	19.796	301.013	0.000	134.148
MSTRG.2825.3	0.000	147.073	679.133	81.482	0.000	558.367
MSTRG.2825.4	11.059	0.000	0.000	18.698	21.484	0.000
MSTRG.2825.5	203.851	94.753	726.940	298.813	344.253	827.949
KWMTBOMO06495.mrna1	0.000	9.257	40.017	17.801	6.622	42.315
MSTRG.2825.6	291.625	380.388	1423.852	452.473	303.785	1304.698
MSTRG.2827.1	1.000	1.000	2.000	0.000	1.000	1.000
MSTRG.2825.7	19.202	0.000	45.760	14.989	0.000	14.308
MSTRG.2825.8	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO06496.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2828.1	2.000	1.000	2.000	1.000	0.000	0.000
MSTRG.2829.2	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2829.3	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2829.1	121.960	99.705	0.000	136.254	0.000	165.108
MSTRG.2829.4	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2829.5	0.000	0.000	116.262	0.000	44.877	0.000
MSTRG.2829.6	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2829.7	6.517	0.000	0.000	0.000	0.000	0.000
KWMTBOMO06497.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO06498.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2829.10	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2829.11	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2829.9	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2829.12	0.000	0.000	116.755	0.000	0.000	0.000
MSTRG.2829.15	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2829.13	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2829.14	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO06499.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2829.17	0.000	350.176	321.680	0.000	232.634	233.688
MSTRG.2829.18	340.481	0.000	0.000	0.000	0.000	0.000
MSTRG.2829.19	0.000	0.000	191.506	534.042	344.194	593.510
MSTRG.2829.20	0.000	14.615	0.000	0.000	0.000	0.000
MSTRG.2829.21	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2829.22	621.163	1438.926	1291.915	1151.505	1512.259	1455.906
MSTRG.2829.23	0.000	17.971	31.469	0.000	28.265	74.055
MSTRG.2829.24	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2829.25	0.000	0.000	0.000	0.000	0.000	14.994
MSTRG.2829.26	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2829.27	119.153	29.178	99.879	137.148	11.525	166.763
MSTRG.2829.28	289.141	305.039	380.929	351.245	257.458	324.675
MSTRG.2829.29	0.000	5.907	39.380	62.687	35.812	30.906
KWMTBOMO06500.mrna1	0.000	55.535	83.354	29.614	0.000	66.208
MSTRG.2829.30	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2829.31	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2829.32	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2829.33	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO06501.mrna1	167.842	273.238	102.403	71.118	408.314	0.000
MSTRG.2832.1	410.405	628.444	469.420	608.179	740.772	443.554
MSTRG.2829.35	14.561	12.269	245.025	29.689	11.747	532.819
MSTRG.2817.1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2817.2	0.000	8.000	0.000	0.000	9.000	7.000
KWMTBOMO06502.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2813.1	0.000	0.000	0.000	0.000	1.000	0.000
KWMTBOMO06503.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO06504.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO06505.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO06506.mrna1	6.562	4.700	9.992	7.110	4.171	10.467
MSTRG.2812.1	2.413	0.000	0.000	0.000	5.382	3.515
KWMTBOMO06507.mrna1	3.578	1.585	6.704	7.402	1.616	11.987
MSTRG.2819.2	2903.590	2726.347	2729.225	3310.433	2134.009	2800.524
MSTRG.2819.3	1.449	4.649	5.840	5.251	1.570	11.679
MSTRG.2820.1	0.000	1.255	1.000	0.000	0.000	1.000
KWMTBOMO06508.mrna1	0.000	0.745	0.000	1.000	0.000	0.000
MSTRG.2818.1	1.000	0.000	0.000	0.000	0.000	1.000
KWMTBOMO06509.mrna1	392.000	310.000	303.000	320.000	333.000	294.000
MSTRG.2823.1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2823.2	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2823.3	1.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO06510.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO06511.mrna1	0.000	3.000	0.000	2.000	1.000	0.000
KWMTBOMO06512.mrna1	0.000	0.000	0.000	0.000	0.000	2.346
KWMTBOMO06513.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO06514.mrna1	0.000	0.000	2.000	0.000	0.000	1.000
MSTRG.2824.1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO06515.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO06516.mrna1	0.000	18.896	20.114	12.555	8.846	15.274
MSTRG.2833.1	79.000	79.236	82.243	62.727	42.895	108.863
KWMTBOMO06517.mrna1	31.077	39.738	65.357	65.024	41.678	101.614
MSTRG.2834.2	21.983	30.581	9.944	0.000	29.538	0.000
KWMTBOMO06518.mrna1	3.145	4.637	0.000	2.863	0.000	0.000
KWMTBOMO06519.mrna1	0.000	4.868	10.643	7.718	3.260	7.614
KWMTBOMO06520.mrna1	326.373	356.172	289.657	337.461	462.756	329.939
MSTRG.2836.1	44.627	42.596	39.157	93.539	63.365	37.782
MSTRG.2837.1	3.822	9.827	11.189	0.000	41.355	4.154
KWMTBOMO06521.mrna1	156.341	202.598	156.549	187.174	278.307	162.414
MSTRG.2837.3	3.145	0.000	0.000	0.000	0.000	0.000
MSTRG.2837.2	58.711	74.575	101.263	101.826	73.339	101.179
KWMTBOMO06522.mrna1	0.000	0.000	1.000	0.000	1.000	0.000
MSTRG.2838.2	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2838.3	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO06523.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2841.2	649.002	898.485	1039.928	746.176	752.281	1049.136
MSTRG.2842.1	0.000	64.619	0.000	37.743	24.247	22.052
MSTRG.2842.2	25032.283	35456.030	24175.874	38685.452	39467.953	25030.409
KWMTBOMO06524.mrna1	11374.341	16634.176	14477.670	15511.575	22592.830	12164.054
KWMTBOMO06525.mrna1	58.913	27.535	42.101	50.641	71.563	48.038
MSTRG.2843.1	11.287	50.220	46.564	48.985	31.012	13.046
MSTRG.2843.2	0.000	3.462	8.506	4.237	6.427	20.578
MSTRG.2843.4	0.000	0.000	0.000	0.000	0.000	2.338
MSTRG.2843.5	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2843.6	0.000	0.000	2.829	0.000	0.000	0.000
MSTRG.2843.7	0.000	1.783	0.000	2.137	0.000	0.000
MSTRG.2843.8	2.800	0.000	0.000	0.000	0.000	0.000
KWMTBOMO06526.mrna1	40.842	32.473	76.890	62.376	35.337	48.208
MSTRG.2844.2	297.158	297.527	201.110	354.624	206.663	227.797
MSTRG.2839.1	62.000	77.000	87.032	69.932	73.510	102.851
KWMTBOMO06527.mrna1	0.000	0.000	12.968	4.068	12.490	15.149
MSTRG.2840.1	123.271	92.013	44.391	54.024	77.439	28.494
MSTRG.2840.2	293.830	333.070	335.090	407.007	451.370	389.710
KWMTBOMO06528.mrna1	440.863	615.309	524.616	447.968	658.579	541.823
MSTRG.2849.1	3.166	17.000	3.839	6.249	8.170	13.062
MSTRG.2849.2	11.836	0.000	2.696	13.780	4.983	12.204
KWMTBOMO06529.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO06530.mrna1	0.000	0.000	12.465	8.972	8.847	8.758
MSTRG.2850.2	14.817	0.000	28.337	0.000	12.719	4.053
MSTRG.2850.3	109.008	62.952	0.000	0.000	0.000	34.289
MSTRG.2850.1	0.000	254.331	448.885	140.689	315.238	195.149
MSTRG.2850.4	683.164	961.210	830.527	1020.393	1024.362	1661.869
MSTRG.2850.5	6.348	0.000	0.000	0.000	23.971	0.000
MSTRG.2850.6	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2850.8	0.000	2.280	2.223	16.819	0.000	0.000
MSTRG.2850.7	0.000	136.570	229.071	145.842	311.957	185.459
MSTRG.2850.9	0.000	74.906	338.209	0.000	38.764	55.255
MSTRG.2850.12	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO06531.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2850.11	51.955	10.017	12.512	51.324	96.937	30.632
MSTRG.2850.10	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO06532.mrna1	0.000	0.000	0.000	3.664	0.000	0.000
KWMTBOMO06533.mrna1	0.000	0.000	4.465	0.000	1.326	4.577
MSTRG.2845.2	2.607	11.960	10.273	3.622	7.555	8.258
MSTRG.2846.1	0.000	0.000	0.000	0.000	0.000	1.000
MSTRG.2847.1	0.000	0.000	2.000	0.000	1.000	0.000
MSTRG.2845.3	3.978	2.198	0.000	8.925	0.000	0.000
KWMTBOMO06534.mrna1	99.000	149.000	120.000	178.972	207.000	143.194
MSTRG.2851.1	691.302	4238.396	1704.741	4419.715	14943.205	7151.030
MSTRG.2851.2	642.029	3241.955	1209.597	4267.623	13084.810	5221.179
MSTRG.2851.3	12.965	316.308	52.919	468.388	1174.618	464.426
KWMTBOMO06535.mrna1	518.757	3009.486	1359.801	2969.085	15237.349	5072.089
KWMTBOMO06536.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2852.1	0.000	0.000	0.000	0.500	0.000	0.000
MSTRG.2852.2	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2853.1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2853.2	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2853.3	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO06537.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2852.3	0.000	0.000	0.000	0.500	0.000	1.000
KWMTBOMO06538.mrna1	321.164	407.400	408.630	416.722	550.321	398.024
MSTRG.2855.1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2855.3	4.836	13.601	20.370	12.299	9.679	13.751
MSTRG.2854.1	4.050	5.904	9.976	16.554	2.003	5.906
KWMTBOMO06539.mrna1	0.000	0.000	0.000	0.000	1.206	0.000
MSTRG.2856.3	281.439	389.996	771.463	407.907	533.991	693.176
MSTRG.2856.2	78.982	300.700	583.983	231.809	274.519	643.508
KWMTBOMO06540.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2856.4	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO06541.mrna1	167.333	156.000	158.000	149.003	174.000	109.000
MSTRG.2858.1	0.000	0.000	43.426	0.000	78.538	0.000
MSTRG.2859.1	1.000	0.000	2.000	0.000	2.000	0.000
MSTRG.2858.2	177.998	276.318	238.147	184.925	121.014	251.685
MSTRG.2858.3	0.000	0.000	0.000	2.633	9.882	0.000
KWMTBOMO06542.mrna1	5.002	16.997	35.427	11.442	13.566	21.375
MSTRG.2858.5	0.000	1.685	0.000	0.000	0.000	0.000
MSTRG.2858.6	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2858.7	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2861.1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO06543.mrna1	11.000	14.000	25.000	16.000	18.001	21.000
MSTRG.2863.1	0.000	0.000	0.000	0.000	0.000	1.000
MSTRG.2862.2	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2864.1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2864.2	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2864.3	0.000	2.000	0.000	0.000	0.000	1.000
MSTRG.2865.1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2860.1	35.276	29.000	37.000	34.203	29.445	18.478
KWMTBOMO06544.mrna1	0.000	0.000	0.000	0.000	0.000	2.619
KWMTBOMO06545.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO06546.mrna1	1.000	1.000	5.000	3.000	2.000	3.000
KWMTBOMO06547.mrna1	202.164	174.863	185.277	223.226	249.168	154.602
MSTRG.2868.1	2.836	5.833	7.262	2.774	2.832	4.398
MSTRG.2868.2	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2869.1	0.000	0.000	0.000	0.000	2.634	0.000
KWMTBOMO06548.mrna1	438.026	485.995	433.609	518.000	536.131	449.117
KWMTBOMO06549.mrna1	462.000	540.000	547.995	438.000	480.764	511.197
MSTRG.2870.1	2018.452	2965.518	2337.520	2983.548	3188.599	4095.912
KWMTBOMO06550.mrna1	22.691	58.091	307.257	48.914	421.953	83.044
MSTRG.2871.1	152.395	172.377	247.308	271.245	221.963	316.369
MSTRG.2873.1	0.000	0.000	0.000	0.000	0.000	1.000
MSTRG.2872.1	53.769	261.000	66.358	36.344	22.296	123.661
MSTRG.2872.2	168.231	0.000	193.691	252.408	248.704	162.421
MSTRG.2873.2	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO06551.mrna1	0.000	0.000	0.000	2.583	0.000	0.000
MSTRG.2874.1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2875.1	73.406	89.118	99.875	134.921	66.611	18.034
MSTRG.2875.2	96.248	166.071	87.509	45.605	162.181	140.025
KWMTBOMO06552.mrna1	26.719	44.887	31.571	23.997	27.641	26.215
MSTRG.2876.1	23.678	19.044	0.000	19.738	24.128	15.166
MSTRG.2876.2	145.076	172.239	136.198	167.639	268.929	98.615
KWMTBOMO06553.mrna1	897.063	859.000	830.009	937.000	1055.138	843.490
MSTRG.2880.1	483.014	592.329	477.497	661.276	474.212	483.343
KWMTBOMO06554.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2878.1	17.432	31.994	22.913	35.477	53.908	21.381
MSTRG.2879.1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2881.1	1.000	0.000	2.000	0.000	0.000	0.000
MSTRG.2882.1	4.001	1.409	4.852	0.000	3.000	2.000
MSTRG.2882.2	0.000	1.697	0.000	3.005	0.000	0.000
MSTRG.2883.1	9.749	14.000	3.297	8.095	1.362	13.431
MSTRG.2883.2	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2884.1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO06555.mrna1	0.000	0.000	0.000	0.000	2.000	0.000
KWMTBOMO06556.mrna1	26.000	14.000	3.000	16.000	27.000	15.000
MSTRG.2886.1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2887.1	1.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO06557.mrna1	263.000	283.000	257.013	267.174	247.000	239.097
MSTRG.2889.1	1.000	0.000	0.000	1.000	0.000	0.000
MSTRG.2890.1	4.786	1.031	1.817	5.918	1.233	3.118
KWMTBOMO06558.mrna1	1799.139	1681.168	1512.971	1816.119	2046.963	1428.544
MSTRG.2891.1	60.966	69.163	52.975	44.959	38.068	49.544
MSTRG.2891.2	36.695	45.693	63.836	48.138	75.838	82.539
MSTRG.2896.1	4.381	0.000	14.711	0.000	0.000	0.000
MSTRG.2896.2	44.677	95.910	45.613	47.166	49.531	64.668
MSTRG.2896.3	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2896.4	0.000	6.549	0.000	0.000	0.000	0.000
KWMTBOMO06559.mrna1	60.943	31.541	34.676	49.834	29.469	13.332
MSTRG.2897.1	36.032	314.894	154.066	59.851	59.139	101.907
MSTRG.2897.2	566.976	1317.063	421.348	498.180	962.354	394.059
KWMTBOMO06560.mrna1	0.000	0.000	0.000	0.000	1.507	2.736
MSTRG.2892.1	666.006	612.065	482.792	663.197	645.839	491.587
KWMTBOMO06561.mrna1	1688.011	1328.990	1469.302	2033.740	1554.706	1322.967
KWMTBOMO06562.mrna1	44.000	39.000	32.000	37.000	41.000	33.197
MSTRG.2894.1	5.000	2.000	1.000	2.000	2.000	3.000
KWMTBOMO06563.mrna1	189.000	286.000	244.000	221.000	233.014	234.995
MSTRG.2900.1	0.000	0.000	2.399	0.000	2.633	0.000
KWMTBOMO06564.mrna1	50.000	55.000	78.601	47.000	40.367	70.000
MSTRG.2901.1	10.000	5.000	7.000	8.000	8.000	7.000
KWMTBOMO06565.mrna1	0.000	0.000	1.000	0.000	0.000	0.997
KWMTBOMO06566.mrna1	2812.993	3069.680	2824.962	2883.436	3598.910	2968.133
MSTRG.2898.1	0.000	1.003	0.000	1.009	1.004	0.000
KWMTBOMO06567.mrna1	507.197	559.012	452.078	647.457	731.201	438.468
MSTRG.2903.1	4.178	2.804	8.320	0.000	0.000	0.000
MSTRG.2903.2	3.504	0.000	8.641	0.000	0.000	2.819
MSTRG.2903.3	0.000	9.405	6.178	6.543	4.290	6.681
MSTRG.2903.4	0.000	2.779	0.000	0.000	2.662	6.214
MSTRG.2903.6	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO06568.mrna1	741.130	705.957	489.944	909.999	500.004	548.704
KWMTBOMO06569.mrna1	841.184	1024.000	785.006	868.595	984.000	844.971
KWMTBOMO06570.mrna1	1.414	5.327	9.399	0.000	22.414	10.950
MSTRG.2908.2	0.000	0.000	5.601	0.000	0.000	5.050
MSTRG.2909.1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2908.3	2.586	5.673	0.000	11.000	4.586	0.000
KWMTBOMO06571.mrna1	0.000	0.000	0.000	0.000	0.000	1.000
MSTRG.2906.1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2907.1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2910.1	13.930	23.109	30.785	22.732	9.205	26.651
KWMTBOMO06572.mrna1	354.172	313.415	221.082	357.468	341.253	269.568
MSTRG.2911.3	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2911.1	308.336	316.798	321.187	317.109	409.732	324.449
MSTRG.2911.4	0.000	4.412	0.000	0.000	0.000	0.000
MSTRG.2911.2	89.492	108.570	104.894	135.718	0.000	102.788
MSTRG.2912.1	778.136	432.959	550.195	1125.680	566.668	608.133
MSTRG.2912.3	160.433	420.843	375.139	242.235	345.308	430.845
MSTRG.2912.2	77.827	108.039	88.513	140.167	26.023	122.796
KWMTBOMO06573.mrna1	8.177	9.064	1.705	4.641	1.932	5.132
MSTRG.2914.1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2913.1	45.023	45.157	52.054	51.818	75.639	66.208
KWMTBOMO06574.mrna1	12.977	22.843	32.946	25.182	28.361	22.792
MSTRG.2915.1	0.000	0.000	0.000	1.000	1.000	3.000
KWMTBOMO06575.mrna1	0.000	0.000	0.000	0.000	1.000	0.000
MSTRG.2916.2	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2916.3	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2916.4	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO06576.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2918.1	515.412	285.516	337.662	238.003	577.152	340.474
MSTRG.2918.2	0.000	0.000	0.000	68.111	0.000	0.000
MSTRG.2918.3	56.189	162.480	0.000	156.617	0.000	136.352
KWMTBOMO06577.mrna1	39.714	37.321	37.490	45.230	33.248	27.072
MSTRG.2918.4	204.396	203.650	334.739	372.042	158.195	103.060
MSTRG.2918.5	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2918.7	61.632	65.033	48.866	0.000	51.496	94.066
KWMTBOMO06578.mrna1	391.000	269.932	350.111	400.003	266.000	304.483
MSTRG.2917.1	0.000	0.000	1.000	0.000	0.000	0.000
MSTRG.2920.1	1521.885	2908.082	1418.592	2590.570	2332.659	1695.001
MSTRG.2921.1	4.000	7.999	11.879	4.826	13.016	12.000
KWMTBOMO06579.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO06580.mrna1	204.129	653.020	320.428	292.956	597.399	240.702
MSTRG.2922.1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2923.1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2924.1	2.199	4.791	1.944	0.827	1.065	0.978
MSTRG.2925.3	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2925.2	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2925.1	0.000	0.000	2.784	0.000	0.000	1.488
MSTRG.2925.4	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2926.1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2926.2	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2926.3	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2926.4	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO06581.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2927.1	15.197	16.269	25.730	21.597	5.693	21.104
MSTRG.2929.1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2929.2	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2929.3	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2929.4	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2929.5	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2929.6	6.031	6.872	6.305	7.038	8.779	9.523
MSTRG.2929.7	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2929.8	0.000	0.000	0.000	0.000	4.131	0.000
KWMTBOMO06582.mrna1	326.604	348.336	303.407	361.198	324.882	356.287
KWMTBOMO06583.mrna1	451.177	458.595	521.007	540.412	558.523	484.719
MSTRG.2930.2	34.925	48.405	0.000	19.588	23.477	43.281
MSTRG.2930.1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2931.1	3.051	0.000	0.991	0.000	0.000	0.881
MSTRG.2932.1	0.000	0.000	0.000	2.003	5.062	7.008
KWMTBOMO06584.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2931.2	0.000	0.000	0.000	0.993	1.016	0.000
MSTRG.2933.1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2932.3	1.000	1.076	3.001	0.000	0.000	0.000
MSTRG.2928.1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2934.1	0.000	1.358	3.437	1.351	1.258	5.115
MSTRG.2934.2	82.000	128.660	103.563	89.649	94.743	113.813
KWMTBOMO06585.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2935.1	4.016	5.991	4.993	0.000	7.377	6.378
